legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
IowaOrnithAssoc_108,iowaornithassoc108,iowaornithassoc,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/pdf/iowaornithassoc108.pdf,Record book of the Iowa Ornithologists' Association,https://n2t.net/ark:/87292/w9736m679,10385,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,"Record Book, 1895-1897",1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,Iowa Ornithological Association,,,,,,"Bartsch, Paul, 1871-1960;Merriam, C. Hart (Clinton Hart), 1855-1942;Currier, Edmonde S.;Giddings, Harold Joseph;Henning, Carl Fritz;Hoover, George C.;Rich, Guy C.;Savage, David L.;Bailey, Bert Heald;Heaton, Hiram;Irons, Ernest E. (Ernest Edward), 1877-;Law, John Eugene, 1877-1931;Goss, R. D.",http://id.loc.gov/authorities/names/n88013379;http://id.loc.gov/authorities/names/n80024499;;;;;;;;;http://id.loc.gov/authorities/names/no99076166;http://id.loc.gov/authorities/names/n92048088;,,,"Record book for the Iowa Ornithological Association. The book covers the period from the group's founding as the Iowa Ornithologist's Association on June 15, 1894 to January 16, 1898. The record book includes meeting minutes, copies of the organization's constitution, financial reports, officer and membership lists, and letters regarding the Iowa Ornithological Association.",,eng,,"Brown, J.H.;Keyes, Charles R. (Charles Reuben), 1871-1951",;http://id.loc.gov/authorities/names/n88218780,,,"Ornithology--Societies, etc;Meetings;Societies--History, organization, etc",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496;http://id.worldcat.org/fast/1123789,Iowa City;Iowa;Mount Vernon;Salem;Manchester,http://www.geonames.org/4862034;http://www.geonames.org/4862182;http://www.geonames.org/4868251;http://www.geonames.org/4875384;http://www.geonames.org/4865996,41.66113;42.00027;41.92195;40.85281;42.48415,-91.53017; -93.50049; -91.41684; -91.62016; -91.45543,WGS 84,108 pages,,,administrative records;clippings (information artifacts);correspondence,http://vocab.getty.edu/aat/300027425;http://vocab.getty.edu/aat/300026867;http://vocab.getty.edu/aat/300026877,Text,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,1894-06-15/1898-01-16,2019-01-15,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,Avian Archives of Iowa Online (avIAn),https://avian.lib.iastate.edu,reformatted digital; Digitized with Nikon - camera
IowaOrnithAssoc_64,iowaornithassoc64,iowaornithassoc,child,iowaornithassoc108,65,MS0581b001f001i0065.tif,ms0581b001f001i0065.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0065.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0065_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0065_th.jpg,,,,,Page 65,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_65,iowaornithassoc65,iowaornithassoc,child,iowaornithassoc108,66,MS0581b001f001i0066.tif,ms0581b001f001i0066.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0066.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0066_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0066_th.jpg,,,,,Page 66,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_66,iowaornithassoc66,iowaornithassoc,child,iowaornithassoc108,67,MS0581b001f001i0067.tif,ms0581b001f001i0067.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0067.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0067_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0067_th.jpg,,,,,Page 67,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_67,iowaornithassoc67,iowaornithassoc,child,iowaornithassoc108,68,MS0581b001f001i0068.tif,ms0581b001f001i0068.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0068.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0068_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0068_th.jpg,,,,,Page 68,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_68,iowaornithassoc68,iowaornithassoc,child,iowaornithassoc108,69,MS0581b001f001i0069.tif,ms0581b001f001i0069.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0069.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0069_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0069_th.jpg,,,,,Page 69,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_69,iowaornithassoc69,iowaornithassoc,child,iowaornithassoc108,70,MS0581b001f001i0070.tif,ms0581b001f001i0070.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0070.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0070_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0070_th.jpg,,,,,Page 70,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_70,iowaornithassoc70,iowaornithassoc,child,iowaornithassoc108,71,MS0581b001f001i0071.tif,ms0581b001f001i0071.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0071.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0071_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0071_th.jpg,,,,,Page 71,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_71,iowaornithassoc71,iowaornithassoc,child,iowaornithassoc108,72,MS0581b001f001i0072.tif,ms0581b001f001i0072.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0072.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0072_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0072_th.jpg,,,,,Page 72,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_72,iowaornithassoc72,iowaornithassoc,child,iowaornithassoc108,73,MS0581b001f001i0073.tif,ms0581b001f001i0073.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0073.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0073_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0073_th.jpg,,,,,Page 73,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_73,iowaornithassoc73,iowaornithassoc,child,iowaornithassoc108,74,MS0581b001f001i0074.tif,ms0581b001f001i0074.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0074.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0074_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0074_th.jpg,,,,,Page 74,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_74,iowaornithassoc74,iowaornithassoc,child,iowaornithassoc108,75,MS0581b001f001i0075.tif,ms0581b001f001i0075.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0075.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0075_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0075_th.jpg,,,,,Page 75,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_75,iowaornithassoc75,iowaornithassoc,child,iowaornithassoc108,76,MS0581b001f001i0076.tif,ms0581b001f001i0076.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0076.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0076_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0076_th.jpg,,,,,Page 76,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_76,iowaornithassoc76,iowaornithassoc,child,iowaornithassoc108,77,MS0581b001f001i0077.tif,ms0581b001f001i0077.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0077.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0077_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0077_th.jpg,,,,,Page 77,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_77,iowaornithassoc77,iowaornithassoc,child,iowaornithassoc108,78,MS0581b001f001i0078.tif,ms0581b001f001i0078.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0078.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0078_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0078_th.jpg,,,,,Page 78,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_78,iowaornithassoc78,iowaornithassoc,child,iowaornithassoc108,79,MS0581b001f001i0079.tif,ms0581b001f001i0079.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0079.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0079_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0079_th.jpg,,,,,Page 79,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_79,iowaornithassoc79,iowaornithassoc,child,iowaornithassoc108,80,MS0581b001f001i0080.tif,ms0581b001f001i0080.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0080.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0080_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0080_th.jpg,,,,,Page 80,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_80,iowaornithassoc80,iowaornithassoc,child,iowaornithassoc108,81,MS0581b001f001i0081.tif,ms0581b001f001i0081.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0081.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0081_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0081_th.jpg,,,,,Page 81,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
IowaOrnithAssoc_81,iowaornithassoc81,iowaornithassoc,child,iowaornithassoc108,82,MS0581b001f001i0082.tif,ms0581b001f001i0082.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/ms0581b001f001i0082.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/small/ms0581b001f001i0082_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/iowaornithassoc/thumbs/ms0581b001f001i0082_th.jpg,,,,,Page 82,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,,,,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w91v5bd2m,,,reformatted digital
